userName,score,at,content,label
Pengguna Google,5,02-09-2024 12:38,bagus,Positif
Pengguna Google,1,02-09-2024 12:38,"pengiriman shopee express payah, lemot, sdm nya lambat",Negatif
Pengguna Google,5,02-09-2024 12:37,bgus,Positif
Pengguna Google,5,02-09-2024 12:36,Praktis aman sangat simple,Positif
Pengguna Google,1,02-09-2024 12:36,Pengiriman sangat lambat..... kurir pelayanan sangat buruk,Negatif
Pengguna Google,5,02-09-2024 12:34,Mantap,Positif
Pengguna Google,5,02-09-2024 12:34,Perfect,Positif
Pengguna Google,5,02-09-2024 12:33,Sekarang jauh lebih bagus,Positif
Pengguna Google,5,02-09-2024 12:30,bagus,Positif
Pengguna Google,5,02-09-2024 12:30,Alhamdulillah,Positif
Pengguna Google,5,02-09-2024 12:26,Baik,Positif
Pengguna Google,5,02-09-2024 12:26,barang yg saya beli slalu cocok sprti di gambar.,Positif
Pengguna Google,4,02-09-2024 12:26,Server customer servicenya rusak terus dan tidak bisa di tanya tentang informasi kurir,Positif
Pengguna Google,5,02-09-2024 12:26,belanja di shopy sangat menyenangkan banyak diskonnya dan banyak promonya ..,Positif
Pengguna Google,3,02-09-2024 12:26,Pengiriman sering gagal karena alasan operasional ekspedisinya sehingga pengiriman sering tidak sesuai dengan estimasi kedatangan. Ditambah sekarang saya sudah 2x status barang terkirim tapi barang tidak saya terima.,Netral
Pengguna Google,5,02-09-2024 12:25,bagus,Positif
Pengguna Google,5,02-09-2024 12:24,So far so good,Positif
Pengguna Google,3,02-09-2024 12:23,Harga tidak sesuai dan ongkir terlalu mahal,Netral
Pengguna Google,5,02-09-2024 12:22,Good,Positif
Pengguna Google,5,02-09-2024 12:21,Sangat membantu dalam mencari barang barang yang di butuhkan,Positif
Pengguna Google,1,02-09-2024 12:19,Basuri sih kaya gitu Iklannya terlalu settingan,Negatif
Pengguna Google,5,02-09-2024 12:19,Cukup puas,Positif
Pengguna Google,5,02-09-2024 12:19,shopee banyak diskon nya,Positif
Pengguna Google,5,02-09-2024 12:18,Bagus sekali banyak sekali kemudahan dalam belanja top bgt,Positif
Pengguna Google,5,02-09-2024 12:18,Good,Positif
Pengguna Google,5,02-09-2024 12:18,Bagus rekomended untuk si mager yg pengen belanja,Positif
Pengguna Google,5,02-09-2024 12:18,tingkatkan kenyaman berblanja online,Positif
Pengguna Google,1,02-09-2024 12:16,Buruk ..expedisinya jnt cargo sicepat .pantesan murah ongkirnya,Negatif
Pengguna Google,5,02-09-2024 12:14,"Banyak barang yang tersedia di shope, dari kw, 1:1 bahkan ori jg, pengiriman jg yang di rekomendasi kan dari shope sangat bagus ala lg ada jaminan tiba sampai di tujuan dengan tepat",Positif
Pengguna Google,5,02-09-2024 12:14,coba dulu ya gan kalo rumit dihapus,Positif
Pengguna Google,1,02-09-2024 12:14,"Jujur, saya kecewa dengan shopee express, semua pengiriman serba lama, padahal satu provinsi, lebih bagus pakai jnt, cepat, puas..",Negatif
Pengguna Google,5,02-09-2024 12:13,Sangat bagus,Positif
Pengguna Google,5,02-09-2024 12:11,perfoma bagus,Positif
Pengguna Google,5,02-09-2024 12:10,Cepat pesanan nya,Positif
Pengguna Google,5,02-09-2024 12:08,wow,Positif
Pengguna Google,5,02-09-2024 12:08,ok,Positif
Pengguna Google,5,02-09-2024 12:08,Mudah diakses dan mantap,Positif
Pengguna Google,5,02-09-2024 12:07,"Bagus,tapi tolong toko yg tidak amanah jangan diizinkan masuk",Positif
Pengguna Google,5,02-09-2024 12:06,sangatt banguss and mantullll,Positif
Pengguna Google,5,02-09-2024 12:06,bagus sekali,Positif
Pengguna Google,5,02-09-2024 12:05,Murah dan mudah,Positif
Pengguna Google,5,02-09-2024 12:05,Seneng belanja di Shopee banyak potongan pelayanan nya enak,Positif
Pengguna Google,1,02-09-2024 12:03,Masa cekout ga bisaaa bot banget sih,Negatif
Pengguna Google,5,02-09-2024 12:03,Baik maksimal,Positif
Pengguna Google,5,02-09-2024 12:02,aplikasi shoppe ga bisa di buka,Positif
Pengguna Google,3,02-09-2024 12:02,Tolong di benarkan lagi system pembacaan alamat ke pada kurir paket. Dikarnakan barang saya tidak diantar ke alamat saya,Netral
Pengguna Google,5,02-09-2024 12:02,Terima kasih,Positif
Pengguna Google,5,02-09-2024 12:02,sngt nyaman blnja di sopie,Positif
Pengguna Google,5,02-09-2024 12:01,"Untuk sementara masi aman"" aja Masi berthan di bintang 5",Positif
Pengguna Google,5,02-09-2024 12:00,mantab,Positif
Pengguna Google,5,02-09-2024 12:00,Doble order bagi driver sopee food sangat tidak evisien tmbh lama bagi pembeli tmbh beban buat driver. Clear doble order sistem,Positif
Pengguna Google,3,02-09-2024 12:00,"Saran aja nih, karena jujur selama gue pake Shopee agak keteteran. Tolong dong pas barangnya mau di kirim kurir ke rumah, nomor kurirnya juga di munculin pas mau lacak barangnya sampe mana... Biar bisa koordinasi sama kurir kalau misal pesen cod tapi pembeli enggak di rumah, atau mau pergi di jam sekian sedangkan kurirnya belum pasti ngirimnya sebelum pembeli pergi.",Netral
Pengguna Google,5,02-09-2024 11:59,"Belanja apapun, kapanpun,dimana pun mudah karena shopee",Positif
Pengguna Google,5,02-09-2024 11:58,Buat shopping good job🤝,Positif
Pengguna Google,5,02-09-2024 11:58,Sangat membantu spaylater nya tingkatkan lagi limit nya min,Positif
Pengguna Google,5,02-09-2024 11:58,Tol,Positif
Pengguna Google,1,02-09-2024 11:57,Ganggu iklan LO Ke sakura simulator,Negatif
Pengguna Google,5,02-09-2024 11:56,"Kenapa playleter sya ga bisa di gunakan, padahal baru sya lunasin sblum jatuh tempo",Positif
Pengguna Google,4,02-09-2024 11:55,Oke,Positif
Pengguna Google,1,02-09-2024 11:55,Data saat login sudah benar tpi masih kayak gitu harus nya aplikasi nya di benerin kak bukan nya nyuru ini nyuruh itu tpi masih kayak gitu jika ada yang komplain jangan seolah aplkasi nya gak papa saya nyesel sudah donwlod aplikasi ini udah buang kouta tidak bisa pesen dan lihat produk lebih dalam lagi gak bisa loading lama dan lemot sekali warna putih sumua di tunggu tulisan gambar gak muncul muncul klau tau kayak gini mending donwlod lasada kalau masih gak bisa saya hapus shopee nya,Negatif
Pengguna Google,2,02-09-2024 11:54,"Hwaa bner"" suka dh ama shopee. Bnr"" terpercaya...dan pertama kalinya ada kendala di pengiriman pesanan, aku smpe perpanjang masa garansi tpi ttap gk ada pergerakan sama skli di status pengiriman. Akhirnya aku laporkan ke agen shopee dan bnr"" di atasin dong kendalanya. Disuruh nunggu kira"" seminggu aku iyain. Tpi ternyata, bbrapa jam kmudian stelah dikirim ulang dari pihak shopee pesanan nya langsung nyampe gk smpai sehari😭 cmn bbrpa jam doang👍 Salut dh ama shopee, bnr"" bertanggung jawab 💛💛💛",Negatif
Pengguna Google,4,02-09-2024 11:54,Beli barangnya sesuai dengan gambarnya,Positif
Pengguna Google,5,02-09-2024 11:54,bagusss,Positif
Pengguna Google,3,02-09-2024 11:53,"Padahal suka banget sama Shopee dan sering banget belanja di Shopee tapi kenapa SPaylater saya di beku kan padahal udah lunas dan ga punya tagihan lagi, tolong dong dibuka lagi SPaylater saya supaya saya bisa menggunakan limit saya lagi",Netral
Pengguna Google,5,02-09-2024 11:53,baik,Positif
Pengguna Google,1,02-09-2024 11:53,"tolong bisa pilih lagi expedisi , pake spx parah paket mandeg terus gak bergerak2 mana itu urgent mau dipakai masa harus beli ofline rugi atuh .",Negatif
Pengguna Google,1,02-09-2024 11:52,"Kenapa ya kalau pake anteraja economy barang ga sampai-sampai?? Padahal barang lain dengan jarak yang sama tapi dengan kurir berbeda langsung sampai, bahkan ada yang lebih cepat dari estimasi waktu. Alasannya juga selalu sama, selalu bermasalah alamat pengiriman, kalau alamatnya bermasalah, harusnya pengiriman lainnya juga bermasalah kan??",Negatif
Pengguna Google,1,02-09-2024 11:51,Kak coba kenapa ya aku ingin aada COD pliss,Negatif
Pengguna Google,5,02-09-2024 11:51,"terimakasih yang sudah membuat aplikasi shopee, saya terbantu karena ada aplikasi shopee untuk belanja atau jualan dan bisa membeli barang secara instan juga, TERIMAKASIH🙏",Positif
Pengguna Google,5,02-09-2024 11:51,Pokonya klo psen barang d sopee ga k cewa,Positif
Pengguna Google,5,02-09-2024 11:50,🙏,Positif
Pengguna Google,5,02-09-2024 11:50,saya suka,Positif
Pengguna Google,5,02-09-2024 11:49,Jos,Positif
Pengguna Google,5,02-09-2024 11:48,Nice,Positif
Pengguna Google,5,02-09-2024 11:48,"Belanja asyik, tanpa puyeng tanpa ribet, di Shopee ajaa!!!, saya sudah rekomendasikan 5 teman yg tergoda kemudahan dan layanan, berdasar pengalaman saya yg mereka lihat sendiri👍👍",Positif
Pengguna Google,5,02-09-2024 11:47,Shopee is always the best!,Positif
Pengguna Google,5,02-09-2024 11:47,"Barang selalu ready,pengiriman cepat",Positif
Pengguna Google,5,02-09-2024 11:46,"Sangat bagus, untuk belanja tidak ribet",Positif
Pengguna Google,5,02-09-2024 11:45,"Saya sudah lama menjadi pelanggan Shopee. Banyak suka dukanya. Banyak sekali barang² yang saya beli bagus² memenuhi keinginan saya. Tapi ada juga yang mengecewakan, karena tidak sesuai dengan yang dikirim. Permohonan kami, jangan ditayangkan barang atau apa saja yang PALSU. Terima kasih semoga diperkenankan.",Positif
Pengguna Google,5,02-09-2024 11:45,Shoppe memper mudah untuk belanja online saya selalu beli di shopee karna ada lacak paket nya jadi bisa melihat nyampai mana paket kita saya sangat suka deng shopee !!,Positif
Pengguna Google,5,02-09-2024 11:45,seneng belanja di shoppe,Positif
Pengguna Google,4,02-09-2024 11:45,"Sekarang kok shoppe ketika mau belanja dan liat liat produk, halaman tidak tersedia, laporkan, cek jaringan anda dan banyak kendala lainnya, jadi saya sangat kecewa, barang yang diincar keburu habis, tolong di perbaiki🙏",Positif
Pengguna Google,5,02-09-2024 11:45,Barang nya pada murah meriahh. Tapi kalo dibatalin gabisa jadi terlanjur beli🙃,Positif
Pengguna Google,4,02-09-2024 11:44,"Baik , bagus , sayang nya aku tidak bisa pakai paylater dan Shopee pinjam nya 😞👎",Positif
Pengguna Google,5,02-09-2024 11:44,Baru pertama kali belanja langsung dapat diskon dan gratis ngkir,Positif
Pengguna Google,2,02-09-2024 11:44,toko banyak gk amanah penjualx,Negatif
Pengguna Google,5,02-09-2024 11:44,ok,Positif
Pengguna Google,2,02-09-2024 11:43,"Seringnya ada penipuan, beli nya apa dateng nya apa",Negatif
Pengguna Google,1,02-09-2024 11:40,"Aplikasi Kon*l, barang jualan nya gak amanah",Negatif
Pengguna Google,1,02-09-2024 11:40,"gjls bngt tb tb akun gua di blokir, padahal GK pernah buka ini itu",Negatif
Pengguna Google,5,02-09-2024 11:37,Gratis ongkir ngak ya,Positif
Pengguna Google,5,02-09-2024 11:37,sesuai,Positif
Pengguna Google,5,02-09-2024 11:37,Jossss,Positif
Pengguna Google,5,02-09-2024 11:36,mantap buat bayar2,Positif
Pengguna Google,5,02-09-2024 11:35,Ok,Positif
Pengguna Google,1,02-09-2024 11:34,Shoppi nya kurang bagus aku saya sering ke band mohon di perbaiki,Negatif
Pengguna Google,5,02-09-2024 11:34,👍,Positif
Pengguna Google,3,02-09-2024 11:34,"Aplikasi Belanja Sudah Oke, Tapi KekuranganNya Ngk Bisa Bayar Menggunakan Pembayaran Aplikasi E-Wallet Dana",Netral
Pengguna Google,5,02-09-2024 11:33,Ya pengalaman belanja selama ini aman2 saja,Positif
Pengguna Google,5,02-09-2024 11:33,Sangat membantu,Positif
Pengguna Google,5,02-09-2024 11:33,bagus,Positif
Pengguna Google,3,02-09-2024 11:33,"Aplikasinya bagus cuman kenapa ya saya tidak bisa memesan barang kata shopping nya ada aktivitas yang mencurigakan padahal saya gak pernah aneh"" di shopping mohon di perbaiki ya padahal saya baru 1x memesan barang loh😇🙏",Netral
Pengguna Google,1,02-09-2024 11:31,"Lebih suka shoppe yg sebelum di update, pemilihan jasa kirim'nya mudah dan tetap bisa pakai gratis ongkir dibandingkan yg sekarang harus ikutin rekomendasi dari shoppe langsung, sedangkan kalo kita ubah terkadang malah kena biaya lgi bahkan gratis ongkir'nya malah tidak bisa digunakan, sedangkan untuk lokasi saya paling cepat pengiriman expedisi shoppe, semenjak di ubah gini malah jadi gak jelas jasa ekspedisi yg didapat dari pesanan saya,malah jadi lama pengiriman'nya. Tolong kembalikan lagi",Negatif
Pengguna Google,5,02-09-2024 11:31,Yes ok,Positif
Pengguna Google,5,02-09-2024 11:30,Mantap,Positif
Pengguna Google,5,02-09-2024 11:29,Bagus semoga selalu bagus,Positif
Pengguna Google,4,02-09-2024 11:28,Bagus,Positif
Pengguna Google,5,02-09-2024 11:28,aplikasi nya sangat berguna bagi kaum mager seperti saya,Positif
Pengguna Google,5,02-09-2024 11:27,Bagus,Positif
Pengguna Google,5,02-09-2024 11:27,Barang baguss,Positif
Pengguna Google,1,02-09-2024 11:27,"Makin Parah Pihak Shoopy Food, Dll",Negatif
Pengguna Google,5,02-09-2024 11:26,Aplikasi oke,Positif
Pengguna Google,5,02-09-2024 11:23,"Tambahkan limit saya, terimakasih",Positif
Pengguna Google,5,02-09-2024 11:23,"Developer aplikasi nya tolol!! Udah di filter Jakarta barat/Utara, yg keluar Jabodetabek, Bandung, dasar tolol ga guna pakai filter!!!",Positif
Pengguna Google,3,02-09-2024 11:23,"pengiriman nya skrg shoppe kurang bagus malah telat tdk sesuai estimasi malah bisa mundur pengiriman nya, shopee dulu lbh baik shopee sekarang kaya keong lemot apa lagi expedisi nya lemot bgttttt woiiiii",Netral
Pengguna Google,5,02-09-2024 11:23,Bagus sekali barangnya,Positif
Pengguna Google,5,02-09-2024 11:22,Trimakasih shopie..smoga sukses slalu..amiinn...,Positif
Pengguna Google,1,02-09-2024 11:22,Kont bisa mikir gk sih ilkan ini mulu tiga lapis pula hp gua konslet otak dipake otaklu mau taro mana? Sekali kali kasihani hp orang yang konslet,Negatif
Pengguna Google,4,02-09-2024 11:20,saya senang belanja di shopee,Positif
Pengguna Google,5,02-09-2024 11:20,bagus bgt,Positif
Pengguna Google,5,02-09-2024 11:20,Sangat baik👍👍👍👍,Positif
Pengguna Google,2,02-09-2024 11:19,Sekarang blanja di shopee kaya beli di luar negri pengiriman paket yang di atur oleh sistem shopee nyampe 10harian... Kalo g percaya coba aja .,Negatif
Pengguna Google,5,02-09-2024 11:19,"Semoga Shopie memperbaiki ""GPS"" atau pelacak barang nya soalnya pelacak nye eror",Positif
Pengguna Google,1,02-09-2024 11:16,Sering iklan,Negatif
Pengguna Google,3,02-09-2024 11:16,"Masih mendingan JNT dari pada SPX dulunya seminggu barang sdh sampai dan sekarang bukanya barang cepat tapi di upgrade ke lebih lama,Dan ini yg bikin aneh si shoppe",Netral
Pengguna Google,5,02-09-2024 11:15,Oke banget...👍👍👍,Positif
Pengguna Google,5,02-09-2024 11:15,Top,Positif
Pengguna Google,5,02-09-2024 11:14,Bagus,Positif
Pengguna Google,3,02-09-2024 11:13,Gt nurut x 😄,Netral
Pengguna Google,1,02-09-2024 11:13,Diperbaharui malah diskrol angel mo liat bawah malah geser2 doank gambarnya,Negatif
Pengguna Google,5,02-09-2024 11:13,👍👍👍👍,Positif
Pengguna Google,5,02-09-2024 11:12,Mantap,Positif
Pengguna Google,5,02-09-2024 11:10,Aplikasi yang terpercaya,Positif
Pengguna Google,5,02-09-2024 11:10,Good,Positif
Pengguna Google,5,02-09-2024 11:09,Iklan bangsattt....,Positif
Pengguna Google,1,02-09-2024 11:09,"Tidak memikirkan kesenangan kenyamanan customer, driver banyak yang tidak sopan",Negatif
Pengguna Google,5,02-09-2024 11:09,cocok,Positif
Pengguna Google,5,02-09-2024 11:07,Langganan d shoppi..udah lama bngt..karna ak lebih suka belanja online dari pada d toko/pasar..lebih murah barang ny jg ok...trs gak ribet ..hampir semua barang yg cari ada d shoppi..😍😍,Positif
Pengguna Google,5,02-09-2024 11:07,👍👍👍👍👍,Positif
Pengguna Google,1,02-09-2024 11:05,Kode verifikasi sms ga di kirim mulu,Negatif
Pengguna Google,5,02-09-2024 11:04,Baru,Positif
Pengguna Google,5,02-09-2024 11:04,Sangat membantu. Walaw ongkir nya mahal,Positif
Pengguna Google,5,02-09-2024 11:03,Ini kenapa dah abis update gada opsi jasa kirim? Biasa nya bisa kita ubah kenapa skrg gabisa pilih sih :(,Positif
Pengguna Google,5,02-09-2024 11:00,Pengiriman cepat cuman ongkir nya jangan terlalu mahal,Positif
Pengguna Google,5,02-09-2024 10:58,Shopee saya baru mengenalnya sebagai pembayaran melalui Shopee pay dan nyaman,Positif
Pengguna Google,5,02-09-2024 10:57,rororororr,Positif
Pengguna Google,5,02-09-2024 10:57,ok,Positif
Pengguna Google,1,02-09-2024 10:57,Ga rekomended buat lapak dan belanja di sini yang ada lu pada di rugiin,Negatif
Pengguna Google,1,02-09-2024 10:55,Apk shopeenya ngebug tolong diperbaiki dong,Negatif
Pengguna Google,5,02-09-2024 10:55,mantap,Positif
Pengguna Google,5,02-09-2024 10:54,Yes shope,Positif
Pengguna Google,3,02-09-2024 10:54,Bagus,Netral
Pengguna Google,5,02-09-2024 10:54,The best si happy shopping,Positif
Pengguna Google,5,02-09-2024 10:53,shopee keren banget,Positif
Pengguna Google,5,02-09-2024 10:53,"Barang oke banget,harga murah.",Positif
Pengguna Google,5,02-09-2024 10:52,Terimakasih karena apk ini sangat membantu dalam membeli sesuatu tanpa harus keluar rumah saya ucapkan banyak terimakasih 🙏🏻....,Positif
Pengguna Google,5,02-09-2024 10:52,"Bagus bangett aplikasinya,sangat membantu",Positif
Pengguna Google,5,02-09-2024 10:50,Puas belaja di shopee Karena barng selalu ori,Positif
Pengguna Google,5,02-09-2024 10:50,kalau bisa banyakin lagi dikson dan gratis ongkirnya dan cod,Positif
Pengguna Google,5,02-09-2024 10:49,Thanks Shope tempat belanja paling murah dan terjamin,Positif
Pengguna Google,5,02-09-2024 10:48,Shopee the best,Positif
Pengguna Google,5,02-09-2024 10:47,Memuaskan jika di Shopee,Positif
Pengguna Google,4,02-09-2024 10:47,maaf yah kak aku kalo mau pesan selalu terpental keluar dari shoppi,Positif
Pengguna Google,5,02-09-2024 10:47,Keren,Positif
Pengguna Google,5,02-09-2024 10:46,sangat cepat,Positif
Pengguna Google,5,02-09-2024 10:46,Top markotop,Positif
Pengguna Google,1,02-09-2024 10:45,"Beli pket data pembayaran indomaret dan dapat kode promo. Tiba tiba malah gabisa padahal pembayaran sudah berhasil dan pengembalian dana berlaku untuk shoppepay saja. Mengecewakan. Jika tidak niat memberikan promo, lebih baik tidak usah diming iming",Negatif
Pengguna Google,5,02-09-2024 10:43,Alhamdulillah,Positif
Pengguna Google,5,02-09-2024 10:43,Mantep is the best,Positif
Pengguna Google,5,02-09-2024 10:43,Mantab,Positif
Pengguna Google,5,02-09-2024 10:42,Joooooossss,Positif
Pengguna Google,1,02-09-2024 10:42,"please, shopee food hapus saja double order!",Negatif
Pengguna Google,5,02-09-2024 10:40,Sangat membantu sekali.. good job shopee,Positif
Pengguna Google,5,02-09-2024 10:40,Good,Positif
Pengguna Google,1,02-09-2024 10:39,"minta tolong di usut itu yaa admin tentang shoppe food .kok bisa mereka dapet 4 orderan secara bersamaan. kalau gini jadinya makanan saya lama di jalan dan akhirnya lama menunggu. tolong di usut lagi itu pihak""drivernya",Negatif
Pengguna Google,5,02-09-2024 10:39,Bagus semuanya ga ada kendala apapun,Positif
Pengguna Google,5,02-09-2024 10:39,Shoope ok,Positif
Pengguna Google,1,02-09-2024 10:39,Kenapa shopeepay saya diblokir.. Sudah bbrp hr lapor blm ada tindak lanjut nya..,Negatif
Pengguna Google,5,02-09-2024 10:38,Mudah ..murah..amanah,Positif
Pengguna Google,5,02-09-2024 10:36,Shopee keren 👍🏻,Positif
Pengguna Google,5,02-09-2024 10:36,Sangat puas dengan shopee,Positif
Pengguna Google,5,02-09-2024 10:34,Good,Positif
Pengguna Google,1,02-09-2024 10:34,"Update ny semakin tidak user-friendly, mau ganti jasa kirim semakin dipersulit, jika tidak mengikuti rekomendasi jasa kirim, tidak ad gratis ongkir ny... sangat mengecewakan",Negatif
Pengguna Google,4,02-09-2024 10:34,Barang ok kurir ramah respon cepat,Positif
Pengguna Google,1,02-09-2024 10:33,Telat Mulu ahh ga seruu,Negatif
Pengguna Google,5,02-09-2024 10:33,Bagussss,Positif
Pengguna Google,5,02-09-2024 10:33,Suka berbelanja di sini,Positif
Pengguna Google,5,02-09-2024 10:33,Mantap,Positif
Pengguna Google,5,02-09-2024 10:32,sangat baik,Positif
Pengguna Google,1,02-09-2024 10:32,Karena mengganggu saya Dengan iklan shopping,Negatif
Pengguna Google,5,02-09-2024 10:32,Bagus,Positif
Pengguna Google,5,02-09-2024 10:32,Senang belanja di sini,Positif
Pengguna Google,5,02-09-2024 10:32,Petani,Positif
Pengguna Google,5,02-09-2024 10:31,Terimakasih Shopee,Positif
Pengguna Google,4,02-09-2024 10:31,"sepertinya sudah mulai ada ketegasan dr pihak shopee, penjual yg nakal lgsg banned.. saya rubah lagi ulasan saya",Positif
Pengguna Google,5,02-09-2024 10:31,Murah meriah ongkirnya,Positif
Pengguna Google,5,02-09-2024 10:30,Sangat bagus senang ada aplikasi seperti ini bisa membantu kita yg jarang keluar rumah jd bisa benja kapan saja..,Positif
Pengguna Google,5,02-09-2024 10:29,adanya aplikasi ini terasa kebantu banget. belanja jadi enak tinggal nunggu di rumah udah ada yg nganterin. semoga makin sukses slalu..,Positif
Pengguna Google,5,02-09-2024 10:28,Sangat berguna banget apk ini,Positif
Pengguna Google,5,02-09-2024 10:28,Tingkat kan terus toko toko yang berkwalitas dan toko yg nakal nakal segera di beri sangsi keras. Dan selebihnya sukses selalu untuk shopee,Positif
Pengguna Google,1,02-09-2024 10:27,"Pengiriman sering kali terlambat bahkan 1 bulan sy menunggu paket sy di antarkan tetap saja gada kabar, saya ajukan pengembalian dana di tolak oleh toko celler tanpa alasan saya liat lagi paket saya tetap status di kemas tanpa di jemput kurir, tolong dong pihak shopee masalah seperti ini kalian harus sigap bukan tentang voucher keterlambatan tp bener2 di benahi",Negatif
Pengguna Google,4,02-09-2024 10:27,Aplikasi ini sangat bermanfaat buat saya 💓🥰.,Positif
Pengguna Google,5,02-09-2024 10:25,The best,Positif
Pengguna Google,5,02-09-2024 10:24,Pengiriman ajha yg agak lama 😁🙏🏻,Positif
Pengguna Google,5,02-09-2024 10:24,"Pesanan cepat, jika toko tidak segera mengirim pesanan maka cancel otomatis dan uang Shoopepay kita kembali",Positif
Pengguna Google,5,02-09-2024 10:24,"Shoope knpa sekarang lambat banget ya pengambilang barangnya, dari tgl pemesanan ke pick up 3 hari, belum perjalanan ke gudang dc sm ke hubnya, di dc aja smpe 2 hari, pdhal dlu spx express paling cpt dri pada expedisi lain, skrng jdi lama banget .",Positif
Pengguna Google,5,02-09-2024 10:23,suka belanja di shopee,Positif
Pengguna Google,5,02-09-2024 10:22,Sangat membantu u/ berbelanja,Positif
Pengguna Google,5,02-09-2024 10:20,Mantaff sekaleee,Positif
Pengguna Google,5,02-09-2024 10:19,👍👍👍👍,Positif
Pengguna Google,5,02-09-2024 10:19,"Ok, ongkir mahal smpe 35 rb ke atas",Positif
Pengguna Google,5,02-09-2024 10:19,"Lebih mudah tidak ribet ,aman,nyaman cepat, belanja di shopee aja",Positif
Pengguna Google,1,02-09-2024 10:17,jelek pengiriman lama,Negatif
Pengguna Google,5,02-09-2024 10:16,Harganya murah kwalitas sesuai harga .,Positif
Pengguna Google,5,02-09-2024 10:15,Saya gag bs upload gambar..krn saat mo diupload diambil di galeri tdk.muncul..pdhal videonya muncul..dan saya foto gambarnya tpi saat mau diupload di galeri saya tdk ada...tpi wkt saya cek dgaleri ada....tolong diperbaiki..pdhal sebelum2nya bisa..dan gapa2...mksi,Positif
Pengguna Google,5,02-09-2024 10:15,RAffiT,Positif
Pengguna Google,5,02-09-2024 10:12,Aplikasi nya baguss,Positif
Pengguna Google,5,02-09-2024 10:11,Trimakasih aplikasi shoppe sangat bagus,Positif
Pengguna Google,5,02-09-2024 10:11,Ok,Positif
Pengguna Google,5,02-09-2024 10:11,👍,Positif
Pengguna Google,5,02-09-2024 10:10,Sangat bagussss,Positif
Pengguna Google,5,02-09-2024 10:10,Siipp pokoknya,Positif
Pengguna Google,2,02-09-2024 10:10,"Shopee sekarang untuk pengiriman kurirnya gak mau konfirmasi dulu, kalo udah sampai d tempat cuma d foto doank terus pergi, gak mau menunggu dan kabarin da d depan. Untung belinya cod, klo gak cod kadang malahan d letakan sembarangan. Barang hilang/ rusak jadinya. Kalo rusak dan hilang gak mau di salahkan. 😡",Negatif
Pengguna Google,5,02-09-2024 10:08,Mantp,Positif
Pengguna Google,5,02-09-2024 10:08,Thank you shopee belanja makin mudah,Positif
Pengguna Google,5,02-09-2024 10:07,"Aplikasinya bagus, sya suka apalagi pengirimannya cpat bnget",Positif
Pengguna Google,4,02-09-2024 10:06,Baik,Positif
Pengguna Google,5,02-09-2024 10:06,Liar biasa,Positif
Pengguna Google,5,02-09-2024 10:06,"luar biasa download aplikasi Shopee 9.9 byk focer""gratis dan koin🥰🥰",Positif
Pengguna Google,4,02-09-2024 10:06,Mantap,Positif
Pengguna Google,5,02-09-2024 10:05,MaaannnnTaaappp,Positif
Pengguna Google,5,02-09-2024 10:03,Terima kasih shoppe sudah membantu saya untuk barang yang saya butuhkan.,Positif
Pengguna Google,5,02-09-2024 10:03,Mantap,Positif
Pengguna Google,5,02-09-2024 10:02,Oke,Positif
Pengguna Google,5,02-09-2024 10:01,Bagus banget Shopee,Positif
Pengguna Google,5,02-09-2024 10:01,Ok,Positif
Pengguna Google,5,02-09-2024 10:00,Ok,Positif
Pengguna Google,5,02-09-2024 10:00,Sipp untuk free ongkirnya. Yang paling penting ada bebas pengembalian produk. Jadi aman beli di shopee,Positif
Pengguna Google,1,02-09-2024 09:59,"Paket udah 2 hari gak dikirim seller, pihak shoppe cuman kasih solusi akhir ( menunggu ) ,",Negatif
Pengguna Google,5,02-09-2024 09:59,Sangat membantu keseharian dalam hal belanja,Positif
Pengguna Google,5,02-09-2024 09:59,"Terpercaya diantara yang lain, apalagi disertai berbagai opsi pengiriman. Sat ini yang tercepat yaitu jemput sendiri ke point SPX, lebih cepat dari estimasi dan harga paling terjangkau untuk didaerah.",Positif
Pengguna Google,5,02-09-2024 09:58,Good.. Sangat membantu...,Positif
Pengguna Google,5,02-09-2024 09:57,"sangat rekomen buat belanja online, di sini aja ya",Positif
Pengguna Google,5,02-09-2024 09:55,biar bintang yg berbicara,Positif
Pengguna Google,1,02-09-2024 09:55,"update mulu, ga lancar²",Negatif
Pengguna Google,5,02-09-2024 09:55,Sukses slalu...,Positif
Pengguna Google,5,02-09-2024 09:55,ok mantap,Positif
Pengguna Google,1,02-09-2024 09:54,Kenapa paylater saya gk bisa d gunakan,Negatif
Pengguna Google,5,02-09-2024 09:53,"Saya udh coba apk wow baguss sekalii omgg,terimakasih shopee,jd gampang klo mau belaja ga cape cape,dan banyak diskon nya lgi,barang nya jg sesuai,lop lop deh buat shopeee",Positif
Pengguna Google,5,02-09-2024 09:52,Baguss,Positif
Pengguna Google,5,02-09-2024 09:52,Good aplikasi,Positif
Pengguna Google,5,02-09-2024 09:51,Shoope paling mantap,Positif
Pengguna Google,1,02-09-2024 09:50,"Pedagang kecil or reseller emg gak bisa jualan di shopee lg, adm sangat tinggi skrg berasa nyewa di lintah darat, keuntungan beralih ke shope semua, yg untung cm konten kreator sdgkan yg mau jualan smakin dicekik. Tutup toko dah..",Negatif
Pengguna Google,1,02-09-2024 09:50,Masalah koneksi jaringan.. padahal sinyal di tempat saya bagus,Negatif
